runtime,nr. points,bytes,time taken,mbs,ps
100302183638,10000,161640,0.005779742,27.682896572199937,1730181.035762496
100319727452,10000,161640,0.005821557,27.48405624131139,1717753.5150819619
100337515552,10000,161640,0.005538745,28.887410415175278,1805463.1509484549
100354339002,10000,161640,0.005755253,27.800689213836474,1737543.0758647795
100371832616,10000,161640,0.005712006,28.011175058289503,1750698.4411430939
100389254638,10000,161640,0.005678661,28.17565619782551,1760978.5123640944
100406494412,10000,161640,0.005664459,28.246298543250113,1765393.658953132
100423701500,10000,161640,0.005555176,28.80196775043671,1800122.9844022943
100440681230,10000,161640,0.005616572,28.48712702338722,1780445.4389617012
100457737442,10000,161640,0.005716375,27.98976624171787,1749360.390107367
100475108322,10000,161640,0.005668983,28.223757241819214,1763984.8276137009
100492405024,10000,161640,0.00550984,29.038955759150898,1814934.7349469312
100509137924,10000,161640,0.005753545,27.808942139150734,1738058.883696921
100526605786,10000,161640,0.005644348,28.34694104615803,1771683.815384877
100543860166,10000,161640,0.005547814,28.840188225488454,1802511.7640930284
100560709798,10000,161640,0.005753353,27.80987017483544,1738116.885927215
100578199848,10000,161640,0.005590584,28.619550301006118,1788721.8938128825
100595268926,10000,161640,0.005584469,28.65088874161536,1790680.5463509602
100612230020,10000,161640,0.005750138,27.825419146462224,1739088.696653889
100629685870,10000,161640,0.005748454,27.833570556535722,1739598.1597834826
100647245418,10000,161640,0.005570749,28.72145199864507,1795090.7499153167
100664168756,10000,161640,0.005714922,27.99688254712838,1749805.1591955237
100681548314,10000,161640,0.005689651,28.121232743449465,1757577.0464655915
100698906818,10000,161640,0.005586347,28.64125697884503,1790078.5611778144
100715878568,10000,161640,0.005851604,27.342930246134223,1708933.1403833888
100733642180,10000,161640,0.005719296,27.97547110693344,1748466.94418334
100751119914,10000,161640,0.005554937,28.803206949061707,1800200.4343163567
100767999814,10000,161640,0.005761447,27.770801328207998,1735675.083013
100785509638,10000,161640,0.0056624,28.256569652444195,1766035.6032777622
100802789210,10000,161640,0.006066576,26.37402053481239,1648376.2834257744
100821198526,10000,161640,0.00575249,27.81404226691398,1738377.6416821238
100838660302,10000,161640,0.005644794,28.344701330110542,1771543.833131909
100855916014,10000,161640,0.005553094,28.81276636051902,1800797.8975324389
100872784906,10000,161640,0.005744115,27.854595529511506,1740912.2205944692
100890244794,10000,161640,0.005566249,28.744671681054875,1796541.9800659297
100907239264,10000,161640,0.005507086,29.053477646799053,1815842.3529249409
100923967494,10000,161640,0.005747511,27.838137238884794,1739883.5774302997
100941413256,10000,161640,0.00582635,27.461446703339142,1716340.4189586963
100959264998,10000,161640,0.005546228,28.848435369047213,1803027.2105654508
100976115198,10000,161640,0.005786223,27.651889669651517,1728243.1043532197
100993700770,10000,161640,0.005665149,28.24285821961611,1765178.638726007
