runtime,nr. points,bytes,time taken,mbs,ps
120934653664,10000,161640,0.024028025,6.658891024127034,416180.68900793965
120988218636,10000,161640,0.023849078,6.708854740631903,419303.4212894939
121041182708,10000,161640,0.026534969,6.029779043646141,376861.1902278838
121100088472,10000,161640,0.024245547,6.599149938749578,412446.8711718486
121154070648,10000,161640,0.025013225,6.396616190035471,399788.5118772169
121209598658,10000,161640,0.024528314,6.523073701682065,407692.10635512904
121264057760,10000,161640,0.024142764,6.627244502742105,414202.7814213816
121317896406,10000,161640,0.023928078,6.68670505002533,417919.0656265832
121371036524,10000,161640,0.02530343,6.323253408727592,395203.3380454745
121427208648,10000,161640,0.043548763,3.674042360284723,229627.64751779518
121523766472,10000,161640,0.026927587,5.941861779148647,371366.3611967905
121583506668,10000,161640,0.027899255,5.734920161846615,358432.51011541346
121645355948,10000,161640,0.026800957,5.969936073551404,373121.0045969627
121705050170,10000,161640,0.02630116,6.0833818736511995,380211.3671032
121763407624,10000,161640,0.026841819,5.960847884414987,372552.99277593667
121822990592,10000,161640,0.026452222,6.048641206776504,378040.0754235315
121881856074,10000,161640,0.026416868,6.056736173266263,378546.0108291414
121940504654,10000,161640,0.027718027,5.772416629798362,360776.0393623976
122002058642,10000,161640,0.026816275,5.966525925021279,372907.8703138299
122061827428,10000,161640,0.0263406,6.074273175250374,379642.07345314836
122120273078,10000,161640,0.02695559,5.935689035187136,370980.56469919597
122180126100,10000,161640,0.026370625,6.067357144550043,379209.8215343777
122238818716,10000,161640,0.026305146,6.0824600631374555,380153.753946091
122297280942,10000,161640,0.028006107,5.713039659528545,357064.97872053407
122359401576,10000,161640,0.0266149,6.0116701546877875,375729.3846679867
122418626644,10000,161640,0.027502182,5.817720208527454,363607.5130329659
122479668032,10000,161640,0.027249406,5.87168762504401,366980.4765652506
122540152334,10000,161640,0.026531029,6.030674498150826,376917.1561344266
122599158558,10000,161640,0.027448255,5.8291501590902595,364321.8849431412
122660058406,10000,161640,0.02698018,5.930279190131422,370642.4493832139
122719911196,10000,161640,0.026447032,6.049828200003691,378114.2625002307
122778796352,10000,161640,0.027405463,5.838252030261265,364890.75189132907
122839585800,10000,161640,0.026826893,5.964164392797929,372760.2745498705
122899136186,10000,161640,0.026470098,6.04455638962878,377784.77435179875
122958053378,10000,161640,0.026324318,6.078030207658182,379876.88797863637
123016485776,10000,161640,0.027729964,5.769931760459553,360620.73502872203
123078006322,10000,161640,0.0265641,6.0231666045527605,376447.91278454755
123137205744,10000,161640,0.02626749,6.091179629267965,380698.72682924784
123195489584,10000,161640,0.027638016,5.789127555320903,361820.4722075564
123256806502,10000,161640,0.026529085,6.03111641430528,376944.77589408
123315873694,10000,161640,0.026366052,6.0684094835282885,379275.592720518
123374375742,10000,161640,0.027994689,5.715369797464083,357210.6123415052
123436510914,10000,161640,0.026522112,6.032702071388583,377043.8794617864
123495510032,10000,161640,0.026304796,6.0825409936651855,380158.8121040741
123553877522,10000,161640,0.026760124,5.979045538055056,373690.346128441
123613286514,10000,161640,0.026463098,6.046155291417505,377884.70571359404
123672225108,10000,161640,0.026349705,6.072174242557933,379510.89015987085
123730688856,10000,161640,0.026934941,5.940239482982346,371264.9676863966
123790478616,10000,161640,0.026738303,5.983925008255011,373995.3130159382
123850068384,10000,161640,0.027484983,5.8213607044981615,363835.0440311351
123911033832,10000,161640,0.026938134,5.93953538132968,371220.961333105
123970853878,10000,161640,0.026544101,6.027704611280676,376731.53820504225
124029893954,10000,161640,0.027286352,5.863737299877976,366483.5812423735
124090420774,10000,161640,0.026922102,5.94307234999704,371442.021874815
124150145704,10000,161640,0.026428294,6.054117605926437,378382.3503704023
124209018856,10000,161640,0.02659685,6.015749985430606,375984.37408941286
124268043174,10000,161640,0.027649811,5.786657999217427,361666.1249510892
124329385740,10000,161640,0.026481535,6.041945831312271,377621.6144570169
124388311102,10000,161640,0.026194717,6.108101874129811,381756.36713311315
124446452524,10000,161640,0.026884718,5.9513363688620435,371958.5230538777
124506105450,10000,161640,0.027594422,5.7982732887103055,362392.0805443941
124567525128,10000,161640,0.026313706,6.0804814038737085,380030.08774210676
124625910956,10000,161640,0.027583239,5.8006240673910705,362539.0042119419
124687128990,10000,161640,0.026377448,6.0657877138076435,379111.7321129777
124745857260,10000,161640,0.026170977,6.113642604935994,382102.66280849965
124803929130,10000,161640,0.026750854,5.981117462642501,373819.8414151563
